Date,Date,fear_greed,fg_ma7,fg_ma14,fg_change,fg_change7,fg_extreme_fear,fg_extreme_greed
2103,2016-04-21,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2104,2016-04-22,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2105,2016-04-23,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2106,2016-04-24,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2107,2016-04-25,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2108,2016-04-26,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2109,2016-04-27,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2110,2016-04-28,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2111,2016-04-29,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2112,2016-04-30,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2113,2016-05-01,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2114,2016-05-02,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2115,2016-05-03,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2116,2016-05-04,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2117,2016-05-05,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2118,2016-05-06,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2119,2016-05-07,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2120,2016-05-08,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2121,2016-05-09,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2122,2016-05-10,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2123,2016-05-11,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2124,2016-05-12,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2125,2016-05-13,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2126,2016-05-14,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2127,2016-05-15,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2128,2016-05-16,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2129,2016-05-17,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2130,2016-05-18,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2131,2016-05-19,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2132,2016-05-20,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2133,2016-05-21,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2134,2016-05-22,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2135,2016-05-23,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2136,2016-05-24,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2137,2016-05-25,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2138,2016-05-26,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2139,2016-05-27,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2140,2016-05-28,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2141,2016-05-29,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2142,2016-05-30,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2143,2016-05-31,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2144,2016-06-01,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2145,2016-06-02,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2146,2016-06-03,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2147,2016-06-04,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2148,2016-06-05,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2149,2016-06-06,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2150,2016-06-07,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2151,2016-06-08,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2152,2016-06-09,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2153,2016-06-10,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2154,2016-06-11,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2155,2016-06-12,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2156,2016-06-13,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2157,2016-06-14,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2158,2016-06-15,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2159,2016-06-16,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2160,2016-06-17,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2161,2016-06-18,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2162,2016-06-19,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2163,2016-06-20,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2164,2016-06-21,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2165,2016-06-22,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2166,2016-06-23,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2167,2016-06-24,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2168,2016-06-25,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2169,2016-06-26,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2170,2016-06-27,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2171,2016-06-28,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2172,2016-06-29,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2173,2016-06-30,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2174,2016-07-01,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2175,2016-07-02,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2176,2016-07-03,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2177,2016-07-04,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2178,2016-07-05,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2179,2016-07-06,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2180,2016-07-07,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2181,2016-07-08,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2182,2016-07-09,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2183,2016-07-10,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2184,2016-07-11,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2185,2016-07-12,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2186,2016-07-13,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2187,2016-07-14,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2188,2016-07-15,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2189,2016-07-16,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2190,2016-07-17,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2191,2016-07-18,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2192,2016-07-19,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2193,2016-07-20,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2194,2016-07-21,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2195,2016-07-22,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2196,2016-07-23,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2197,2016-07-24,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2198,2016-07-25,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2199,2016-07-26,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2200,2016-07-27,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2201,2016-07-28,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2202,2016-07-29,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2203,2016-07-30,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2204,2016-07-31,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2205,2016-08-01,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2206,2016-08-02,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2207,2016-08-03,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2208,2016-08-04,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2209,2016-08-05,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2210,2016-08-06,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2211,2016-08-07,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2212,2016-08-08,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2213,2016-08-09,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2214,2016-08-10,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2215,2016-08-11,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2216,2016-08-12,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2217,2016-08-13,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2218,2016-08-14,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2219,2016-08-15,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2220,2016-08-16,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2221,2016-08-17,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2222,2016-08-18,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2223,2016-08-19,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2224,2016-08-20,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2225,2016-08-21,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2226,2016-08-22,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2227,2016-08-23,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2228,2016-08-24,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2229,2016-08-25,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2230,2016-08-26,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2231,2016-08-27,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2232,2016-08-28,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2233,2016-08-29,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2234,2016-08-30,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2235,2016-08-31,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2236,2016-09-01,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2237,2016-09-02,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2238,2016-09-03,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2239,2016-09-04,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2240,2016-09-05,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2241,2016-09-06,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2242,2016-09-07,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2243,2016-09-08,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2244,2016-09-09,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2245,2016-09-10,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2246,2016-09-11,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2247,2016-09-12,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2248,2016-09-13,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2249,2016-09-14,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2250,2016-09-15,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2251,2016-09-16,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2252,2016-09-17,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2253,2016-09-18,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2254,2016-09-19,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2255,2016-09-20,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2256,2016-09-21,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2257,2016-09-22,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2258,2016-09-23,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2259,2016-09-24,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2260,2016-09-25,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2261,2016-09-26,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2262,2016-09-27,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2263,2016-09-28,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2264,2016-09-29,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2265,2016-09-30,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2266,2016-10-01,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2267,2016-10-02,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2268,2016-10-03,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2269,2016-10-04,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2270,2016-10-05,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2271,2016-10-06,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2272,2016-10-07,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2273,2016-10-08,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2274,2016-10-09,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2275,2016-10-10,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2276,2016-10-11,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2277,2016-10-12,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2278,2016-10-13,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2279,2016-10-14,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2280,2016-10-15,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2281,2016-10-16,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2282,2016-10-17,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2283,2016-10-18,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2284,2016-10-19,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2285,2016-10-20,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2286,2016-10-21,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2287,2016-10-22,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2288,2016-10-23,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2289,2016-10-24,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2290,2016-10-25,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2291,2016-10-26,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2292,2016-10-27,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2293,2016-10-28,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2294,2016-10-29,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2295,2016-10-30,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2296,2016-10-31,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2297,2016-11-01,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2298,2016-11-02,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2299,2016-11-03,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2300,2016-11-04,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2301,2016-11-05,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2302,2016-11-06,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2303,2016-11-07,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2304,2016-11-08,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2305,2016-11-09,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2306,2016-11-10,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2307,2016-11-11,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2308,2016-11-12,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2309,2016-11-13,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2310,2016-11-14,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2311,2016-11-15,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2312,2016-11-16,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2313,2016-11-17,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2314,2016-11-18,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2315,2016-11-19,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2316,2016-11-20,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2317,2016-11-21,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2318,2016-11-22,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2319,2016-11-23,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2320,2016-11-24,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2321,2016-11-25,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2322,2016-11-26,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2323,2016-11-27,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2324,2016-11-28,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2325,2016-11-29,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2326,2016-11-30,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2327,2016-12-01,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2328,2016-12-02,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2329,2016-12-03,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2330,2016-12-04,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2331,2016-12-05,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2332,2016-12-06,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2333,2016-12-07,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2334,2016-12-08,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2335,2016-12-09,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2336,2016-12-10,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2337,2016-12-11,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2338,2016-12-12,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2339,2016-12-13,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2340,2016-12-14,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2341,2016-12-15,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2342,2016-12-16,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2343,2016-12-17,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2344,2016-12-18,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2345,2016-12-19,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2346,2016-12-20,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2347,2016-12-21,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2348,2016-12-22,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2349,2016-12-23,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2350,2016-12-24,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2351,2016-12-25,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2352,2016-12-26,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2353,2016-12-27,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2354,2016-12-28,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2355,2016-12-29,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2356,2016-12-30,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2357,2016-12-31,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2358,2017-01-01,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2359,2017-01-02,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2360,2017-01-03,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2361,2017-01-04,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2362,2017-01-05,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2363,2017-01-06,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2364,2017-01-07,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2365,2017-01-08,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2366,2017-01-09,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2367,2017-01-10,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2368,2017-01-11,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2369,2017-01-12,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2370,2017-01-13,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2371,2017-01-14,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2372,2017-01-15,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2373,2017-01-16,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2374,2017-01-17,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2375,2017-01-18,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2376,2017-01-19,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2377,2017-01-20,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2378,2017-01-21,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2379,2017-01-22,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2380,2017-01-23,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2381,2017-01-24,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2382,2017-01-25,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2383,2017-01-26,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2384,2017-01-27,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2385,2017-01-28,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2386,2017-01-29,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2387,2017-01-30,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2388,2017-01-31,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2389,2017-02-01,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2390,2017-02-02,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2391,2017-02-03,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2392,2017-02-04,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2393,2017-02-05,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2394,2017-02-06,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2395,2017-02-07,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2396,2017-02-08,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2397,2017-02-09,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2398,2017-02-10,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2399,2017-02-11,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2400,2017-02-12,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2401,2017-02-13,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2402,2017-02-14,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2403,2017-02-15,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2404,2017-02-16,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2405,2017-02-17,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2406,2017-02-18,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2407,2017-02-19,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2408,2017-02-20,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2409,2017-02-21,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2410,2017-02-22,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2411,2017-02-23,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2412,2017-02-24,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2413,2017-02-25,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2414,2017-02-26,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2415,2017-02-27,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2416,2017-02-28,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2417,2017-03-01,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2418,2017-03-02,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2419,2017-03-03,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2420,2017-03-04,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2421,2017-03-05,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2422,2017-03-06,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2423,2017-03-07,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2424,2017-03-08,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2425,2017-03-09,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2426,2017-03-10,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2427,2017-03-11,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2428,2017-03-12,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2429,2017-03-13,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2430,2017-03-14,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2431,2017-03-15,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2432,2017-03-16,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2433,2017-03-17,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2434,2017-03-18,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2435,2017-03-19,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2436,2017-03-20,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2437,2017-03-21,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2438,2017-03-22,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2439,2017-03-23,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2440,2017-03-24,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2441,2017-03-25,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2442,2017-03-26,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2443,2017-03-27,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2444,2017-03-28,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2445,2017-03-29,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2446,2017-03-30,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2447,2017-03-31,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2448,2017-04-01,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2449,2017-04-02,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2450,2017-04-03,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2451,2017-04-04,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2452,2017-04-05,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2453,2017-04-06,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2454,2017-04-07,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2455,2017-04-08,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2456,2017-04-09,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2457,2017-04-10,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2458,2017-04-11,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2459,2017-04-12,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2460,2017-04-13,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2461,2017-04-14,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2462,2017-04-15,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2463,2017-04-16,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2464,2017-04-17,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2465,2017-04-18,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2466,2017-04-19,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2467,2017-04-20,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2468,2017-04-21,50.0,50.0,50.0,50.0,50.0,50.0,50.0
